"BroodID"	"BreedingSeason"	"FemaleID"	"Plot"	"LocationID"	"LayDate_observed"	"BroodSize_observed"	"Mass"	"breeding_age"	"spring_temperature"	"spring_precipitation"	"population_density"	"n_recruits"	"Half_fall_date"	"mast.score"	"synchrony"
"19851EX68"	1985	"NK59115"	"EX"	"EX68"	32	11	18.2	1	7.51142857142857	113.2	173	2	66.4	0	34.4
"19851EX73"	1985	"A007890"	"EX"	"EX73"	25	8	18.9	0	7.51142857142857	113.2	173	1	66.4	0	41.4
"19851EX75"	1985	"NN87240"	"EX"	"EX75"	28	9	18.8	0	7.51142857142857	113.2	173	2	66.4	0	38.4
"19851EX79"	1985	"A725199"	"EX"	"EX79"	32	7	17.9	1	7.51142857142857	113.2	173	1	66.4	0	34.4
"19851EX8A"	1985	"NN34341"	"EX"	"EX8A"	20	12	18.1	1	7.51142857142857	113.2	173	0	66.4	0	46.4
"19851EX9"	1985	"NE95717"	"EX"	"EX9"	22	12	17.9	1	7.51142857142857	113.2	173	2	66.4	0	44.4
"19851MP95"	1985	"B069976"	"MP"	"MP95"	23	11	NA	NA	7.51142857142857	113.2	173	0	66.4	0	43.4
"19851O100"	1985	"NN35283"	"O"	"O100"	34	9	NA	1	7.51142857142857	113.2	173	1	66.4	0	32.4
"19851O107"	1985	"NE96402"	"O"	"O107"	25	8	NA	1	7.51142857142857	113.2	173	1	66.4	0	41.4
"19851O34"	1985	"A725358"	"O"	"O34"	21	9	NA	1	7.51142857142857	113.2	173	0	66.4	0	45.4
"19851O36"	1985	"NE93845"	"O"	"O36"	23	10	NA	1	7.51142857142857	113.2	173	1	66.4	0	43.4
"19851O4"	1985	"A725127"	"O"	"O4"	19	12	NA	1	7.51142857142857	113.2	173	0	66.4	0	47.4
"19851O49"	1985	"NK59072"	"O"	"O49"	30	9	NA	1	7.51142857142857	113.2	173	1	66.4	0	36.4
"19851O59"	1985	"NN34964"	"O"	"O59"	39	7	NA	NA	7.51142857142857	113.2	173	1	66.4	0	27.4
"19851O63"	1985	"C696549"	"O"	"O63"	30	9	18.4	0	7.51142857142857	113.2	173	1	66.4	0	36.4
"19851O65"	1985	"C696749"	"O"	"O65"	31	10	18	0	7.51142857142857	113.2	173	1	66.4	0	35.4
"19851O74"	1985	"NN30047"	"O"	"O74"	21	10	NA	NA	7.51142857142857	113.2	173	0	66.4	0	45.4
"19851O84"	1985	"NK59450"	"O"	"O84"	19	12	NA	NA	7.51142857142857	113.2	173	0	66.4	0	47.4
"19851O87"	1985	"BA73178"	"O"	"O87"	20	12	NA	1	7.51142857142857	113.2	173	0	66.4	0	46.4
"19851P13"	1985	"NN87128"	"P"	"P13"	34	9	NA	NA	7.51142857142857	113.2	173	0	66.4	0	32.4
"19851P16"	1985	"NN34921"	"P"	"P16"	30	11	NA	NA	7.51142857142857	113.2	173	1	66.4	0	36.4
"19851SW10"	1985	"NN35315"	"SW"	"SW10"	21	11	NA	NA	7.51142857142857	113.2	173	1	66.4	0	45.4
"19851SW103"	1985	"B068656"	"SW"	"SW103"	35	10	NA	1	7.51142857142857	113.2	173	1	66.4	0	31.4
"19851SW104"	1985	"C696748"	"SW"	"SW104"	29	11	17.4	0	7.51142857142857	113.2	173	1	66.4	0	37.4
"19851SW109"	1985	"NN30411"	"SW"	"SW109"	37	7	18	0	7.51142857142857	113.2	173	0	66.4	0	29.4
"19851SW113"	1985	"C696750"	"SW"	"SW113"	36	8	18.4	0	7.51142857142857	113.2	173	0	66.4	0	30.4
"19851SW118"	1985	"B068654"	"SW"	"SW118"	23	6	NA	1	7.51142857142857	113.2	173	0	66.4	0	43.4
"19851SW123"	1985	"A007831"	"SW"	"SW123"	34	9	NA	1	7.51142857142857	113.2	173	0	66.4	0	32.4
"19851SW125"	1985	"C375448"	"SW"	"SW125"	26	9	18.2	0	7.51142857142857	113.2	173	1	66.4	0	40.4
"19851SW14"	1985	"NN87529"	"SW"	"SW14"	27	10	NA	NA	7.51142857142857	113.2	173	1	66.4	0	39.4
"19851SW2"	1985	"C375416"	"SW"	"SW2"	23	11	18.3	0	7.51142857142857	113.2	173	0	66.4	0	43.4
"19851SW56"	1985	"B067864"	"SW"	"SW56"	22	10	NA	NA	7.51142857142857	113.2	173	1	66.4	0	44.4
"19851SW70"	1985	"NE96330"	"SW"	"SW70"	29	10	NA	1	7.51142857142857	113.2	173	4	66.4	0	37.4
"19851SW78"	1985	"NN87158"	"SW"	"SW78"	29	10	NA	NA	7.51142857142857	113.2	173	2	66.4	0	37.4
"19851SW82"	1985	"NE94481"	"SW"	"SW82"	25	10	NA	1	7.51142857142857	113.2	173	0	66.4	0	41.4
"19851W10"	1985	"C696468"	"W"	"W10"	32	8	19.5	0	7.51142857142857	113.2	173	0	66.4	0	34.4
"19851W104"	1985	"C716441"	"W"	"W104"	31	9	18.3	0	7.51142857142857	113.2	173	2	66.4	0	35.4
"19851W14"	1985	"NC11113"	"W"	"W14"	19	11	18.4	1	7.51142857142857	113.2	173	1	66.4	0	47.4
"19851W16"	1985	"C696273"	"W"	"W16"	30	8	18.1	0	7.51142857142857	113.2	173	1	66.4	0	36.4
"19851W17"	1985	"C696499"	"W"	"W17"	35	9	19.9	0	7.51142857142857	113.2	173	2	66.4	0	31.4
"19851W19"	1985	"C375396"	"W"	"W19"	25	8	18.3	0	7.51142857142857	113.2	173	0	66.4	0	41.4
"19851W24"	1985	"NN87228"	"W"	"W24"	34	10	19.3	0	7.51142857142857	113.2	173	0	66.4	0	32.4
"19851W26"	1985	"B069042"	"W"	"W26"	22	11	18.4	1	7.51142857142857	113.2	173	1	66.4	0	44.4
"19851W28"	1985	"C375398"	"W"	"W28"	39	7	18.7	0	7.51142857142857	113.2	173	1	66.4	0	27.4
"19851W33"	1985	"NE93986"	"W"	"W33"	24	10	18	1	7.51142857142857	113.2	173	0	66.4	0	42.4
"19851W50"	1985	"NE93842"	"W"	"W50"	22	8	18.6	1	7.51142857142857	113.2	173	1	66.4	0	44.4
"19851W56"	1985	"B069199"	"W"	"W56"	36	10	19.2	1	7.51142857142857	113.2	173	1	66.4	0	30.4
"19851W7"	1985	"C716452"	"W"	"W7"	35	10	18.8	0	7.51142857142857	113.2	173	0	66.4	0	31.4
"19851W73"	1985	"NK59246"	"W"	"W73"	23	10	18.2	1	7.51142857142857	113.2	173	0	66.4	0	43.4
"19851W75"	1985	"NC11511"	"W"	"W75"	22	11	17.2	1	7.51142857142857	113.2	173	0	66.4	0	44.4
"19851W80"	1985	"NN35097"	"W"	"W80"	23	9	18.8	1	7.51142857142857	113.2	173	1	66.4	0	43.4
"19851W95"	1985	"NC10154"	"W"	"W95"	25	4	17.4	1	7.51142857142857	113.2	173	0	66.4	0	41.4
"19851W99"	1985	"NN87537"	"W"	"W99"	29	8	18.9	0	7.51142857142857	113.2	173	1	66.4	0	37.4
"19861B115"	1986	"NE95595"	"B"	"B115"	35	7	18	1	6.83571428571429	141.1	143	2	74.4	0	39.4
"19861B122"	1986	"B069976"	"B"	"B122"	38	7	19.1	1	6.83571428571429	141.1	143	0	74.4	0	36.4
"19861B140"	1986	"C375689"	"B"	"B140"	34	8	19.4	0	6.83571428571429	141.1	143	3	74.4	0	40.4
"19861B15"	1986	"C375811"	"B"	"B15"	41	9	19.4	0	6.83571428571429	141.1	143	1	74.4	0	33.4
"19861B151"	1986	"B068653"	"B"	"B151"	32	9	17.7	1	6.83571428571429	141.1	143	2	74.4	0	42.4
"19861B172"	1986	"C375806"	"B"	"B172"	37	8	18.9	0	6.83571428571429	141.1	143	1	74.4	0	37.4
"19861B179"	1986	"C716486"	"B"	"B179"	39	10	17.7	1	6.83571428571429	141.1	143	1	74.4	0	35.4
"19861B18"	1986	"B068381"	"B"	"B18"	41	7	17.1	0	6.83571428571429	141.1	143	0	74.4	0	33.4
"19861B195"	1986	"NE96969"	"B"	"B195"	35	7	18.1	1	6.83571428571429	141.1	143	2	74.4	0	39.4
"19861B22"	1986	"NE96528"	"B"	"B22"	38	9	19.1	1	6.83571428571429	141.1	143	0	74.4	0	36.4
"19861B226"	1986	"B068394"	"B"	"B226"	36	8	NA	0	6.83571428571429	141.1	143	0	74.4	0	38.4
"19861B227"	1986	"JV92677"	"B"	"B227"	38	12	18.3	1	6.83571428571429	141.1	143	1	74.4	0	36.4
"19861B31"	1986	"NN86161"	"B"	"B31"	41	9	18.8	0	6.83571428571429	141.1	143	1	74.4	0	33.4
"19861B32"	1986	"C375675"	"B"	"B32"	41	7	17.8	0	6.83571428571429	141.1	143	1	74.4	0	33.4
"19861B5"	1986	"JV92676"	"B"	"B5"	39	8	18.2	1	6.83571428571429	141.1	143	3	74.4	0	35.4
"19861B65"	1986	"JV92674"	"B"	"B65"	36	10	18.5	1	6.83571428571429	141.1	143	4	74.4	0	38.4
"19861B81"	1986	"C695609"	"B"	"B81"	40	10	18.3	0	6.83571428571429	141.1	143	0	74.4	0	34.4
"19861B87"	1986	"C375836"	"B"	"B87"	42	7	18.6	0	6.83571428571429	141.1	143	1	74.4	0	32.4
"19861B99"	1986	"C375679"	"B"	"B99"	41	8	18.8	0	6.83571428571429	141.1	143	1	74.4	0	33.4
"19861C1"	1986	"NN88290"	"C"	"C1"	36	6	NA	NA	6.83571428571429	141.1	143	0	74.4	0	38.4
"19861C104"	1986	"NN30411"	"C"	"C104"	36	8	17.2	1	6.83571428571429	141.1	143	1	74.4	0	38.4
"19861C106"	1986	"NN87668"	"C"	"C106"	37	10	18.1	0	6.83571428571429	141.1	143	3	74.4	0	37.4
"19861C116"	1986	"NN86973"	"C"	"C116"	33	6	18.2	0	6.83571428571429	141.1	143	2	74.4	0	41.4
"19861C128"	1986	"C695224"	"C"	"C128"	35	7	19.1	0	6.83571428571429	141.1	143	0	74.4	0	39.4
"19861C146"	1986	"NN87162"	"C"	"C146"	30	11	20.2	1	6.83571428571429	141.1	143	2	74.4	0	44.4
"19861C151"	1986	"NN87804"	"C"	"C151"	41	8	17.7	0	6.83571428571429	141.1	143	1	74.4	0	33.4
"19861C2"	1986	"NN88184"	"C"	"C2"	35	8	17.8	0	6.83571428571429	141.1	143	0	74.4	0	39.4
"19861C20"	1986	"NN86848"	"C"	"C20"	41	7	18	0	6.83571428571429	141.1	143	0	74.4	0	33.4
"19861C36"	1986	"C375604"	"C"	"C36"	36	7	19.2	0	6.83571428571429	141.1	143	2	74.4	0	38.4
"19861C5"	1986	"NN86601"	"C"	"C5"	38	9	18.8	0	6.83571428571429	141.1	143	1	74.4	0	36.4
"19861C50"	1986	"NN35429"	"C"	"C50"	33	6	20	1	6.83571428571429	141.1	143	0	74.4	0	41.4
"19861C52"	1986	"NN87683"	"C"	"C52"	36	6	18.9	0	6.83571428571429	141.1	143	2	74.4	0	38.4
"19861C56"	1986	"B069592"	"C"	"C56"	30	8	19.5	0	6.83571428571429	141.1	143	2	74.4	0	44.4
"19861C62"	1986	"C695548"	"C"	"C62"	35	8	17.7	0	6.83571428571429	141.1	143	1	74.4	0	39.4
"19861C9"	1986	"NN30486"	"C"	"C9"	31	8	20.1	1	6.83571428571429	141.1	143	0	74.4	0	43.4
"19861CP11"	1986	"NN86194"	"CP"	"CP11"	38	12	19.6	0	6.83571428571429	141.1	143	0	74.4	0	36.4
"19861CP14A"	1986	"NE93578"	"CP"	"CP14A"	32	11	19.2	1	6.83571428571429	141.1	143	1	74.4	0	42.4
"19861CP21"	1986	"C716666"	"CP"	"CP21"	37	8	19.5	0	6.83571428571429	141.1	143	0	74.4	0	37.4
"19861CP29"	1986	"A725181"	"CP"	"CP29"	41	6	19.9	1	6.83571428571429	141.1	143	0	74.4	0	33.4
"19861CP33"	1986	"NN87034"	"CP"	"CP33"	35	10	19.2	1	6.83571428571429	141.1	143	1	74.4	0	39.4
"19861CP35"	1986	"E067998"	"CP"	"CP35"	36	9	17.5	0	6.83571428571429	141.1	143	0	74.4	0	38.4
"19861CP37"	1986	"NN88256"	"CP"	"CP37"	32	10	18.2	0	6.83571428571429	141.1	143	2	74.4	0	42.4
"19861CP4"	1986	"NN86902"	"CP"	"CP4"	39	11	19	0	6.83571428571429	141.1	143	0	74.4	0	35.4
"19861CP40A"	1986	"NN87006"	"CP"	"CP40A"	38	7	20.6	1	6.83571428571429	141.1	143	1	74.4	0	36.4
"19861CP43"	1986	"E067900"	"CP"	"CP43"	40	7	19	0	6.83571428571429	141.1	143	0	74.4	0	34.4
"19861EX18A"	1986	"NE93611"	"EX"	"EX18A"	32	11	18.9	1	6.83571428571429	141.1	143	1	74.4	0	42.4
"19861EX22"	1986	"NN34702"	"EX"	"EX22"	37	9	19.2	1	6.83571428571429	141.1	143	3	74.4	0	37.4
"19861EX26"	1986	"C695208"	"EX"	"EX26"	42	5	17.6	0	6.83571428571429	141.1	143	1	74.4	0	32.4
"19861EX29A"	1986	"NN88422"	"EX"	"EX29A"	35	8	18.6	0	6.83571428571429	141.1	143	1	74.4	0	39.4
"19861EX3"	1986	"NN88331"	"EX"	"EX3"	37	8	18.4	0	6.83571428571429	141.1	143	1	74.4	0	37.4
"19861EX38A"	1986	"E067897"	"EX"	"EX38A"	37	8	19.7	0	6.83571428571429	141.1	143	1	74.4	0	37.4
"19861EX40"	1986	"NN34503"	"EX"	"EX40"	34	10	17.1	1	6.83571428571429	141.1	143	0	74.4	0	40.4
"19861EX42"	1986	"NN86339"	"EX"	"EX42"	41	9	17.9	0	6.83571428571429	141.1	143	1	74.4	0	33.4
"19861EX42A"	1986	"NK59205"	"EX"	"EX42A"	34	10	18.2	1	6.83571428571429	141.1	143	1	74.4	0	40.4
"19861EX43C"	1986	"NC10769"	"EX"	"EX43C"	42	9	19.8	0	6.83571428571429	141.1	143	0	74.4	0	32.4
"19861EX45"	1986	"NN88411"	"EX"	"EX45"	39	9	19.8	0	6.83571428571429	141.1	143	4	74.4	0	35.4
"19861EX47"	1986	"NN87761"	"EX"	"EX47"	39	9	19.8	0	6.83571428571429	141.1	143	0	74.4	0	35.4
"19861EX49C"	1986	"E067898"	"EX"	"EX49C"	41	9	20.3	0	6.83571428571429	141.1	143	0	74.4	0	33.4
"19861EX53"	1986	"C716667"	"EX"	"EX53"	36	9	20.2	0	6.83571428571429	141.1	143	0	74.4	0	38.4
"19861EX55"	1986	"NC10787"	"EX"	"EX55"	31	9	19.3	0	6.83571428571429	141.1	143	2	74.4	0	43.4
"19861EX59"	1986	"B069478"	"EX"	"EX59"	35	8	20.1	1	6.83571428571429	141.1	143	1	74.4	0	39.4
"19861EX62A"	1986	"NN86818"	"EX"	"EX62A"	42	8	20.1	0	6.83571428571429	141.1	143	0	74.4	0	32.4
"19861EX62E"	1986	"NN87764"	"EX"	"EX62E"	39	10	21.1	0	6.83571428571429	141.1	143	0	74.4	0	35.4
"19861EX65"	1986	"C716315"	"EX"	"EX65"	37	9	18.7	1	6.83571428571429	141.1	143	0	74.4	0	37.4
"19861EX7"	1986	"NN86817"	"EX"	"EX7"	38	9	19.3	0	6.83571428571429	141.1	143	1	74.4	0	36.4
"19861EX74"	1986	"NN88199"	"EX"	"EX74"	40	7	19.1	0	6.83571428571429	141.1	143	0	74.4	0	34.4
"19861EX76"	1986	"NN87240"	"EX"	"EX76"	36	10	19.8	1	6.83571428571429	141.1	143	0	74.4	0	38.4
"19861EX78"	1986	"NN86603"	"EX"	"EX78"	34	9	20.3	0	6.83571428571429	141.1	143	3	74.4	0	40.4
"19861EX9"	1986	"NN95717"	"EX"	"EX9"	35	11	19.2	0	6.83571428571429	141.1	143	0	74.4	0	39.4
"19861MP25"	1986	"C375609"	"MP"	"MP25"	40	8	16.4	0	6.83571428571429	141.1	143	1	74.4	0	34.4
"19861MP51"	1986	"C375699"	"MP"	"MP51"	35	9	17.9	0	6.83571428571429	141.1	143	3	74.4	0	39.4
"19861MP53"	1986	"C695225"	"MP"	"MP53"	35	10	18.4	0	6.83571428571429	141.1	143	3	74.4	0	39.4
"19861MP6"	1986	"C695239"	"MP"	"MP6"	35	7	17.3	0	6.83571428571429	141.1	143	0	74.4	0	39.4
"19861MP61"	1986	"NN86511"	"MP"	"MP61"	35	10	19.2	0	6.83571428571429	141.1	143	2	74.4	0	39.4
"19861MP69"	1986	"C695213"	"MP"	"MP69"	31	5	18.5	0	6.83571428571429	141.1	143	0	74.4	0	43.4
"19861MP77"	1986	"NN88367"	"MP"	"MP77"	35	8	18.4	0	6.83571428571429	141.1	143	2	74.4	0	39.4
"19861MP85"	1986	"C695209"	"MP"	"MP85"	40	8	16.9	0	6.83571428571429	141.1	143	1	74.4	0	34.4
"19861MP90"	1986	"C695238"	"MP"	"MP90"	36	8	16.5	0	6.83571428571429	141.1	143	3	74.4	0	38.4
"19861MP91"	1986	"C695256"	"MP"	"MP91"	38	12	17.5	0	6.83571428571429	141.1	143	1	74.4	0	36.4
"19861MP93"	1986	"NN88274"	"MP"	"MP93"	37	9	16.2	0	6.83571428571429	141.1	143	1	74.4	0	37.4
"19861O100"	1986	"C695561"	"O"	"O100"	42	11	18.3	0	6.83571428571429	141.1	143	0	74.4	0	32.4
"19861O105"	1986	"C375626"	"O"	"O105"	37	10	17.9	0	6.83571428571429	141.1	143	1	74.4	0	37.4
"19861O109"	1986	"NN86352"	"O"	"O109"	41	11	18.6	0	6.83571428571429	141.1	143	0	74.4	0	33.4
"19861O19"	1986	"A725127"	"O"	"O19"	36	10	17.8	1	6.83571428571429	141.1	143	1	74.4	0	38.4
"19861O53"	1986	"NN86052"	"O"	"O53"	38	8	18	0	6.83571428571429	141.1	143	0	74.4	0	36.4
"19861O58"	1986	"NK59440"	"O"	"O58"	34	5	17.8	1	6.83571428571429	141.1	143	0	74.4	0	40.4
"19861O59"	1986	"NK59072"	"O"	"O59"	38	8	18.3	1	6.83571428571429	141.1	143	1	74.4	0	36.4
"19861O6"	1986	"NN87822"	"O"	"O6"	34	10	16.5	0	6.83571428571429	141.1	143	2	74.4	0	40.4
"19861O64"	1986	"NE95935"	"O"	"O64"	40	9	17.4	1	6.83571428571429	141.1	143	1	74.4	0	34.4
"19861O69"	1986	"NN86962"	"O"	"O69"	32	8	17.3	0	6.83571428571429	141.1	143	2	74.4	0	42.4
"19861O73"	1986	"C695243"	"O"	"O73"	40	8	17.7	0	6.83571428571429	141.1	143	0	74.4	0	34.4
"19861O75D"	1986	"C696800"	"O"	"O75D"	40	8	19	1	6.83571428571429	141.1	143	0	74.4	0	34.4
"19861O81"	1986	"NK59450"	"O"	"O81"	32	11	18.4	1	6.83571428571429	141.1	143	1	74.4	0	42.4
"19861P13"	1986	"E067010"	"P"	"P13"	42	8	NA	NA	6.83571428571429	141.1	143	2	74.4	0	32.4
"19861P22"	1986	"NN86622"	"P"	"P22"	37	10	NA	NA	6.83571428571429	141.1	143	0	74.4	0	37.4
"19861P7"	1986	"B067949"	"P"	"P7"	37	10	NA	NA	6.83571428571429	141.1	143	0	74.4	0	37.4
"19861SW10"	1986	"NE96827"	"SW"	"SW10"	38	8	17.5	0	6.83571428571429	141.1	143	0	74.4	0	36.4
"19861SW105"	1986	"B068656"	"SW"	"SW105"	33	10	17.9	1	6.83571428571429	141.1	143	2	74.4	0	41.4
"19861SW112"	1986	"NC10773"	"SW"	"SW112"	38	9	18.8	0	6.83571428571429	141.1	143	1	74.4	0	36.4
"19861SW121"	1986	"C375651"	"SW"	"SW121"	40	9	17.8	0	6.83571428571429	141.1	143	2	74.4	0	34.4
"19861SW126"	1986	"NN86277"	"SW"	"SW126"	39	7	18.4	0	6.83571428571429	141.1	143	1	74.4	0	35.4
"19861SW134"	1986	"NN86702"	"SW"	"SW134"	37	10	18.2	0	6.83571428571429	141.1	143	1	74.4	0	37.4
"19861SW18"	1986	"NN88118"	"SW"	"SW18"	39	9	17.7	0	6.83571428571429	141.1	143	0	74.4	0	35.4
"19861SW30"	1986	"C695616"	"SW"	"SW30"	37	8	18.1	0	6.83571428571429	141.1	143	1	74.4	0	37.4
"19861SW35"	1986	"NN86125"	"SW"	"SW35"	41	7	18.8	0	6.83571428571429	141.1	143	0	74.4	0	33.4
"19861SW42"	1986	"C375808"	"SW"	"SW42"	39	7	19.7	0	6.83571428571429	141.1	143	4	74.4	0	35.4
"19861SW5"	1986	"NN88155"	"SW"	"SW5"	33	10	20.3	0	6.83571428571429	141.1	143	1	74.4	0	41.4
"19861SW59"	1986	"C695600"	"SW"	"SW59"	42	8	19.1	0	6.83571428571429	141.1	143	0	74.4	0	32.4
"19861SW7"	1986	"C695595"	"SW"	"SW7"	42	7	17.9	0	6.83571428571429	141.1	143	0	74.4	0	32.4
"19861SW72"	1986	"NN35322"	"SW"	"SW72"	41	9	19.4	1	6.83571428571429	141.1	143	1	74.4	0	33.4
"19861SW89"	1986	"NN87128"	"SW"	"SW89"	42	10	18.6	1	6.83571428571429	141.1	143	1	74.4	0	32.4
"19861W15"	1986	"NN86909"	"W"	"W15"	39	11	17.3	0	6.83571428571429	141.1	143	0	74.4	0	35.4
"19861W17"	1986	"C696499"	"W"	"W17"	40	10	20.1	1	6.83571428571429	141.1	143	2	74.4	0	34.4
"19861W24"	1986	"C375396"	"W"	"W24"	34	9	18.1	1	6.83571428571429	141.1	143	2	74.4	0	40.4
"19861W25"	1986	"B069042"	"W"	"W25"	40	15	18.8	1	6.83571428571429	141.1	143	0	74.4	0	34.4
"19861W3"	1986	"NN86107"	"W"	"W3"	41	9	18	0	6.83571428571429	141.1	143	1	74.4	0	33.4
"19861W40"	1986	"E067812"	"W"	"W40"	39	6	18.2	0	6.83571428571429	141.1	143	1	74.4	0	35.4
"19861W50"	1986	"NN86070"	"W"	"W50"	35	9	18	0	6.83571428571429	141.1	143	2	74.4	0	39.4
"19861W53"	1986	"NN86996"	"W"	"W53"	36	9	18.6	0	6.83571428571429	141.1	143	0	74.4	0	38.4
"19861W57"	1986	"NN35117"	"W"	"W57"	36	8	22.1	1	6.83571428571429	141.1	143	0	74.4	0	38.4
"19861W64A"	1986	"E066042"	"W"	"W64A"	35	9	17	0	6.83571428571429	141.1	143	1	74.4	0	39.4
"19861W83"	1986	"NK59246"	"W"	"W83"	35	10	19.6	1	6.83571428571429	141.1	143	4	74.4	0	39.4
"19861W89"	1986	"NN86112"	"W"	"W89"	33	9	20	0	6.83571428571429	141.1	143	0	74.4	0	41.4
"19861W99"	1986	"NN87537"	"W"	"W99"	36	9	18.4	1	6.83571428571429	141.1	143	2	74.4	0	38.4
"19871B1"	1987	"NE95595"	"B"	"B1"	23	8	17.8	1	8.22285714285714	100.1	222	1	61.4	2	38.4
"19871B107"	1987	"C375811"	"B"	"B107"	26	11	19.2	1	8.22285714285714	100.1	222	1	61.4	2	35.4
"19871B109"	1987	"JV92665"	"B"	"B109"	22	8	19.2	1	8.22285714285714	100.1	222	1	61.4	2	39.4
"19871B11"	1987	"NN86456"	"B"	"B11"	22	8	19.5	0	8.22285714285714	100.1	222	0	61.4	2	39.4
"19871B112"	1987	"NN86839"	"B"	"B112"	21	9	18.4	1	8.22285714285714	100.1	222	1	61.4	2	40.4
"19871B125"	1987	"NN35681"	"B"	"B125"	23	8	17.5	0	8.22285714285714	100.1	222	1	61.4	2	38.4
"19871B134"	1987	"B068597"	"B"	"B134"	22	9	18.7	1	8.22285714285714	100.1	222	2	61.4	2	39.4
"19871B139"	1987	"C375681"	"B"	"B139"	24	9	18	1	8.22285714285714	100.1	222	0	61.4	2	37.4
"19871B16"	1987	"B068381"	"B"	"B16"	23	8	17.7	1	8.22285714285714	100.1	222	0	61.4	2	38.4
"19871B161"	1987	"C716487"	"B"	"B161"	24	7	17.8	1	8.22285714285714	100.1	222	0	61.4	2	37.4
"19871B171"	1987	"C375749"	"B"	"B171"	21	9	19.3	0	8.22285714285714	100.1	222	1	61.4	2	40.4
"19871B172"	1987	"C375806"	"B"	"B172"	21	8	17.8	1	8.22285714285714	100.1	222	1	61.4	2	40.4
"19871B173"	1987	"C375775"	"B"	"B173"	28	10	19.4	0	8.22285714285714	100.1	222	0	61.4	2	33.4
"19871B179"	1987	"C716486"	"B"	"B179"	21	10	18.9	1	8.22285714285714	100.1	222	0	61.4	2	40.4
"19871B184"	1987	"C695609"	"B"	"B184"	19	12	18.2	1	8.22285714285714	100.1	222	1	61.4	2	42.4
"19871B205"	1987	"NN86814"	"B"	"B205"	23	10	18.3	1	8.22285714285714	100.1	222	2	61.4	2	38.4
"19871B215"	1987	"C695630"	"B"	"B215"	21	10	18	1	8.22285714285714	100.1	222	1	61.4	2	40.4
"19871B225"	1987	"C375836"	"B"	"B225"	21	7	18.2	1	8.22285714285714	100.1	222	0	61.4	2	40.4
"19871B226"	1987	"NE96969"	"B"	"B226"	20	10	18	1	8.22285714285714	100.1	222	4	61.4	2	41.4
"19871B3"	1987	"C375679"	"B"	"B3"	24	11	18.7	1	8.22285714285714	100.1	222	1	61.4	2	37.4
"19871B51"	1987	"NN86678"	"B"	"B51"	21	9	17.8	0	8.22285714285714	100.1	222	2	61.4	2	40.4
"19871B63"	1987	"NN87000"	"B"	"B63"	19	12	18.8	1	8.22285714285714	100.1	222	1	61.4	2	42.4
"19871B66"	1987	"JV92674"	"B"	"B66"	21	11	18.5	1	8.22285714285714	100.1	222	2	61.4	2	40.4
"19871B72"	1987	"C375689"	"B"	"B72"	21	9	19.7	1	8.22285714285714	100.1	222	0	61.4	2	40.4
"19871B78"	1987	"B068653"	"B"	"B78"	19	10	18	1	8.22285714285714	100.1	222	1	61.4	2	42.4
"19871B85"	1987	"C375645"	"B"	"B85"	20	9	19.8	1	8.22285714285714	100.1	222	1	61.4	2	41.4
"19871B90"	1987	"NN35526"	"B"	"B90"	25	9	19	0	8.22285714285714	100.1	222	0	61.4	2	36.4
"19871B91"	1987	"NE96528"	"B"	"B91"	19	11	18.7	1	8.22285714285714	100.1	222	1	61.4	2	42.4
"19871B98"	1987	"NN87990"	"B"	"B98"	24	9	NA	0	8.22285714285714	100.1	222	1	61.4	2	37.4
"19871C1"	1987	"NN88184"	"C"	"C1"	22	9	17.5	1	8.22285714285714	100.1	222	2	61.4	2	39.4
"19871C106"	1987	"NE96076"	"C"	"C106"	31	12	17.4	0	8.22285714285714	100.1	222	0	61.4	2	30.4
"19871C108"	1987	"NN86879"	"C"	"C108"	23	11	18.2	1	8.22285714285714	100.1	222	2	61.4	2	38.4
"19871C118"	1987	"B068229"	"C"	"C118"	20	9	17.9	1	8.22285714285714	100.1	222	0	61.4	2	41.4
"19871C127"	1987	"NN30411"	"C"	"C127"	21	9	17.7	1	8.22285714285714	100.1	222	3	61.4	2	40.4
"19871C140"	1987	"VB54255"	"C"	"C140"	29	8	17.9	0	8.22285714285714	100.1	222	1	61.4	2	32.4
"19871C146"	1987	"NN87162"	"C"	"C146"	19	11	18.8	1	8.22285714285714	100.1	222	1	61.4	2	42.4
"19871C149"	1987	"E067740"	"C"	"C149"	28	10	17.3	0	8.22285714285714	100.1	222	0	61.4	2	33.4
"19871C17"	1987	"NN86973"	"C"	"C17"	20	8	18	1	8.22285714285714	100.1	222	0	61.4	2	41.4
"19871C30"	1987	"E067712"	"C"	"C30"	20	10	17.9	0	8.22285714285714	100.1	222	2	61.4	2	41.4
"19871C39"	1987	"NN87949"	"C"	"C39"	25	7	18.2	0	8.22285714285714	100.1	222	0	61.4	2	36.4
"19871C41"	1987	"VB54041"	"C"	"C41"	21	8	17.2	0	8.22285714285714	100.1	222	2	61.4	2	40.4
"19871C57"	1987	"NN86601"	"C"	"C57"	21	8	19.2	1	8.22285714285714	100.1	222	0	61.4	2	40.4
"19871C61"	1987	"C695548"	"C"	"C61"	22	8	18.1	1	8.22285714285714	100.1	222	2	61.4	2	39.4
"19871CP14"	1987	"NN86194"	"CP"	"CP14"	21	13	19.2	1	8.22285714285714	100.1	222	0	61.4	2	40.4
